"station"	"season"	"duration_mean"	"num_rentals"	"id"	"lat"	"long"	"no_bikes"	"no_empty_docks"	"atm"	"bank"	"bar"	"bench"	"bicycle_parking"	"bicycle_rental"	"cafe"	"doctors"	"drinking_water"	"embassy"	"fast_food"	"fountain"	"fuel"	"kindergarten"	"nightclub"	"parking"	"parking_entrance"	"pharmacy"	"place_of_worship"	"police"	"post_box"	"post_office"	"pub"	"recycling"	"restaurant"	"school"	"theatre"	"waste_basket"	"artwork_type_statue"	"diplomatic_embassy"	"emergency_fire_hydrant"	"bus_stop"	"crossing"	"motorway_junction"	"stop"	"traffic_signals"	"turning_circle"	"historic_memorial"	"historic_monument"	"leisure_park"	"leisure_sports_centre"	"office_government"	"outdoor_seating"	"parking_underground"	"railway_level_crossing"	"railway_station"	"railway_subway_entrance"	"shop_alcohol"	"shop_art"	"shop_bakery"	"shop_beauty"	"shop_books"	"shop_clothes"	"shop_convenience"	"shop_dry_cleaning"	"shop_electronics"	"shop_gift"	"shop_hairdresser"	"shop_mobile_phone"	"shop_shoes"	"shop_stationery"	"shop_supermarket"	"station_subway"	"tourism_artwork"	"tourism_hotel"	"tourism_information"	"tourism_museum"
"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials"	"Winter"	35.1576692373608	1167	"124"	38.88412	-77.04657	16	2	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials"	"Autumn"	37.7220664797757	2497	"124"	38.88412	-77.04657	16	2	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Park Rd & Holmead Pl NW"	"Summer"	12.6707121899173	7498	"33"	38.9308	-77.0315	6	13	2	4	1	0	3	1	4	0	0	0	8	1	0	0	0	1	1	0	1	0	1	2	0	0	5	0	2	0	0	0	0	2	18	0	1	27	0	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	2	1	1	1	0	0	2	2	1	1	1	0	0	0	0
"Park Rd & Holmead Pl NW"	"Spring"	13.1843137254902	6885	"33"	38.9308	-77.0315	6	13	2	4	1	0	3	1	4	0	0	0	8	1	0	0	0	1	1	0	1	0	1	2	0	0	5	0	2	0	0	0	0	2	18	0	1	27	0	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	2	1	1	1	0	0	2	2	1	1	1	0	0	0	0
"Park Rd & Holmead Pl NW"	"Winter"	11.2016106637045	3601	"33"	38.9308	-77.0315	6	13	2	4	1	0	3	1	4	0	0	0	8	1	0	0	0	1	1	0	1	0	1	2	0	0	5	0	2	0	0	0	0	2	18	0	1	27	0	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	2	1	1	1	0	0	2	2	1	1	1	0	0	0	0
"Park Rd & Holmead Pl NW"	"Autumn"	11.5660478400571	5602	"33"	38.9308	-77.0315	6	13	2	4	1	0	3	1	4	0	0	0	8	1	0	0	0	1	1	0	1	0	1	2	0	0	5	0	2	0	0	0	0	2	18	0	1	27	0	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	2	1	1	1	0	0	2	2	1	1	1	0	0	0	0
"Pennsylvania & Minnesota Ave SE"	"Spring"	31.7272727272727	132	"67"	38.873057	-76.971015	7	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pennsylvania & Minnesota Ave SE"	"Winter"	22.6153846153846	52	"67"	38.873057	-76.971015	7	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pennsylvania & Minnesota Ave SE"	"Summer"	25.421568627451	102	"67"	38.873057	-76.971015	7	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pennsylvania & Minnesota Ave SE"	"Autumn"	17.1666666666667	96	"67"	38.873057	-76.971015	7	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pentagon City Metro / 12th & S Hayes St"	"Summer"	15.3196659073652	2634	"6"	38.862303	-77.059936	10	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	16	0	18	0	10	12	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
"Pentagon City Metro / 12th & S Hayes St"	"Spring"	16.7962962962963	2106	"6"	38.862303	-77.059936	10	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	16	0	18	0	10	12	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
"Pentagon City Metro / 12th & S Hayes St"	"Winter"	14.8033635187581	773	"6"	38.862303	-77.059936	10	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	16	0	18	0	10	12	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
"Pentagon City Metro / 12th & S Hayes St"	"Autumn"	13.0947674418605	1720	"6"	38.862303	-77.059936	10	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	16	0	18	0	10	12	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
"Pershing & N George Mason Dr"	"Winter"	16.6453201970443	203	"257"	38.871822	-77.107906	2	9	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pershing & N George Mason Dr"	"Summer"	15.8974069898534	887	"257"	38.871822	-77.107906	2	9	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pershing & N George Mason Dr"	"Spring"	14.0399032648126	827	"257"	38.871822	-77.107906	2	9	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pershing & N George Mason Dr"	"Autumn"	9.27320490367776	571	"257"	38.871822	-77.107906	2	9	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Philadelphia & Maple Ave"	"Summer"	9.96875	224	"267"	38.98128	-77.011336	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Philadelphia & Maple Ave"	"Winter"	8.53465346534654	202	"267"	38.98128	-77.011336	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Philadelphia & Maple Ave"	"Autumn"	11.2369668246445	211	"267"	38.98128	-77.011336	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Philadelphia & Maple Ave"	"Spring"	10.7417218543046	302	"267"	38.98128	-77.011336	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pleasant St & MLK Ave SE"	"Spring"	7.86206896551724	203	"240"	38.863897	-76.990037	7	4	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pleasant St & MLK Ave SE"	"Autumn"	6.31937172774869	191	"240"	38.863897	-76.990037	7	4	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pleasant St & MLK Ave SE"	"Summer"	7.41578947368421	190	"240"	38.863897	-76.990037	7	4	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pleasant St & MLK Ave SE"	"Winter"	4.69473684210526	190	"240"	38.863897	-76.990037	7	4	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Potomac & Pennsylvania Ave SE"	"Autumn"	12.2558236272879	2404	"57"	38.8803	-76.9862	8	4	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0
"Potomac & Pennsylvania Ave SE"	"Winter"	11.2764158918005	1183	"57"	38.8803	-76.9862	8	4	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0
"Potomac & Pennsylvania Ave SE"	"Spring"	14.2835332606325	2751	"57"	38.8803	-76.9862	8	4	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0
"Potomac & Pennsylvania Ave SE"	"Summer"	14.1781219748306	3099	"57"	38.8803	-76.9862	8	4	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0
"Potomac Ave & 35th St S"	"Autumn"	13.032967032967	546	"118"	38.844015	-77.050537	11	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Potomac Ave & 35th St S"	"Spring"	20.8805755395683	695	"118"	38.844015	-77.050537	11	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Potomac Ave & 35th St S"	"Winter"	8.02941176470588	170	"118"	38.844015	-77.050537	11	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Potomac Ave & 35th St S"	"Summer"	17.5447427293065	894	"118"	38.844015	-77.050537	11	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"Prince St & Union St"	"Summer"	53.7360446570973	1254	"189"	38.803124	-77.040363	9	10	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0
"Prince St & Union St"	"Autumn"	47.0389908256881	436	"189"	38.803124	-77.040363	9	10	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0
"Prince St & Union St"	"Winter"	44.2727272727273	132	"189"	38.803124	-77.040363	9	10	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0
"Prince St & Union St"	"Spring"	54.3740392826644	1171	"189"	38.803124	-77.040363	9	10	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0
"Randle Circle & Minnesota Ave SE"	"Winter"	21.6666666666667	3	"36"	38.878	-76.9607	4	7	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Randle Circle & Minnesota Ave SE"	"Spring"	38.6666666666667	18	"36"	38.878	-76.9607	4	7	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Randle Circle & Minnesota Ave SE"	"Autumn"	41.6363636363636	22	"36"	38.878	-76.9607	4	7	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Randle Circle & Minnesota Ave SE"	"Summer"	27.9333333333333	15	"36"	38.878	-76.9607	4	7	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhode Island Ave & V St NE"	"Winter"	13.030487804878	984	"250"	38.918155	-77.004746	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhode Island Ave & V St NE"	"Autumn"	14.3624429223744	1752	"250"	38.918155	-77.004746	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhode Island Ave & V St NE"	"Summer"	14.0376160234489	2047	"250"	38.918155	-77.004746	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhode Island Ave & V St NE"	"Spring"	14.3756169792695	2026	"250"	38.918155	-77.004746	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rosslyn Metro / Wilson Blvd & Ft Myer Dr"	"Spring"	26.1162583518931	2245	"128"	38.8946	-77.072305	9	6	0	3	0	2	0	1	9	0	0	0	4	0	1	0	0	6	0	1	0	0	0	0	0	0	16	1	0	5	0	0	0	9	23	0	0	25	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	4	2	1	0	0
"Rosslyn Metro / Wilson Blvd & Ft Myer Dr"	"Autumn"	22.1416430594901	1765	"128"	38.8946	-77.072305	9	6	0	3	0	2	0	1	9	0	0	0	4	0	1	0	0	6	0	1	0	0	0	0	0	0	16	1	0	5	0	0	0	9	23	0	0	25	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	4	2	1	0	0
"Rosslyn Metro / Wilson Blvd & Ft Myer Dr"	"Summer"	25.7288321167883	2740	"128"	38.8946	-77.072305	9	6	0	3	0	2	0	1	9	0	0	0	4	0	1	0	0	6	0	1	0	0	0	0	0	0	16	1	0	5	0	0	0	9	23	0	0	25	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	4	2	1	0	0
"Rosslyn Metro / Wilson Blvd & Ft Myer Dr"	"Winter"	15.0093312597201	643	"128"	38.8946	-77.072305	9	6	0	3	0	2	0	1	9	0	0	0	4	0	1	0	0	6	0	1	0	0	0	0	0	0	16	1	0	5	0	0	0	9	23	0	0	25	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	4	2	1	0	0
"S Arlington Mill Dr & Campbell Ave"	"Winter"	35.4757709251101	227	"223"	38.84232	-77.089555	10	5	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"S Arlington Mill Dr & Campbell Ave"	"Spring"	39.6051948051948	770	"223"	38.84232	-77.089555	10	5	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"S Arlington Mill Dr & Campbell Ave"	"Summer"	35.5425531914894	846	"223"	38.84232	-77.089555	10	5	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"S Arlington Mill Dr & Campbell Ave"	"Autumn"	24.9425531914894	470	"223"	38.84232	-77.089555	10	5	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"S Four Mile Run & Walter Reed Dr"	"Summer"	23.2457142857143	175	"222"	38.84736	-77.095431	5	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S Four Mile Run & Walter Reed Dr"	"Winter"	12.1428571428571	42	"222"	38.84736	-77.095431	5	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S Four Mile Run & Walter Reed Dr"	"Autumn"	13.440625	320	"222"	38.84736	-77.095431	5	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S Four Mile Run Dr & S Shirlington Rd"	"Winter"	19.3333333333333	57	"220"	38.8444	-77.085931	8	3	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"S Four Mile Run Dr & S Shirlington Rd"	"Spring"	34.7782426778243	239	"220"	38.8444	-77.085931	8	3	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"S Four Mile Run Dr & S Shirlington Rd"	"Summer"	30.0717821782178	404	"220"	38.8444	-77.085931	8	3	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"S Four Mile Run Dr & S Shirlington Rd"	"Autumn"	19.8719723183391	289	"220"	38.8444	-77.085931	8	3	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"S George Mason Dr & 13th St S"	"Spring"	52.1805555555556	72	"227"	38.854691	-77.100555	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	10	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S George Mason Dr & 13th St S"	"Winter"	12	11	"227"	38.854691	-77.100555	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	10	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S George Mason Dr & 13th St S"	"Autumn"	23.3846153846154	65	"227"	38.854691	-77.100555	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	10	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S George Mason Dr & 13th St S"	"Summer"	62.5148514851485	101	"227"	38.854691	-77.100555	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	10	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S George Mason Dr & Four Mile Run"	"Autumn"	22.174358974359	195	"243"	38.852248	-77.105022	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S George Mason Dr & Four Mile Run"	"Winter"	87.3191489361702	47	"243"	38.852248	-77.105022	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S George Mason Dr & Four Mile Run"	"Summer"	27.2138157894737	304	"243"	38.852248	-77.105022	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S George Mason Dr & Four Mile Run"	"Spring"	43.150406504065	246	"243"	38.852248	-77.105022	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S Glebe & Potomac Ave"	"Winter"	12.9178885630499	341	"11"	38.8426	-77.0502	7	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
